date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:59:01	28847/28847	---M--	200	added ('OK')	image/jpeg	etag:%2258a59796-70af%22	https://amovie.gozha.net/images/trailers/trailer-8.jpg	E:/duanmot/index/amovie.gozha.net/images/trailers/trailer-8.jpg	(from https://amovie.gozha.net/trailer.html)
19:59:01	16251/16251	---M--	200	added ('OK')	image/jpeg	etag:%2258a59797-3f7b%22	https://amovie.gozha.net/images/trailers/trailer-9.jpg	E:/duanmot/index/amovie.gozha.net/images/trailers/trailer-9.jpg	(from https://amovie.gozha.net/trailer.html)
19:59:02	18146/18146	---M--	200	added ('OK')	image/jpeg	etag:%2258a59796-46e2%22	https://amovie.gozha.net/images/trailers/trailer-10.jpg	E:/duanmot/index/amovie.gozha.net/images/trailers/trailer-10.jpg	(from https://amovie.gozha.net/trailer.html)
19:59:02	13388/13388	---M--	200	added ('OK')	image/jpeg	etag:%2258a59796-344c%22	https://amovie.gozha.net/images/trailers/trailer-11.jpg	E:/duanmot/index/amovie.gozha.net/images/trailers/trailer-11.jpg	(from https://amovie.gozha.net/trailer.html)
19:59:02	15494/15494	---M--	200	added ('OK')	image/jpeg	etag:%2258a59796-3c86%22	https://amovie.gozha.net/images/trailers/trailer-12.jpg	E:/duanmot/index/amovie.gozha.net/images/trailers/trailer-12.jpg	(from https://amovie.gozha.net/trailer.html)
19:59:03	17221/17221	---M--	200	added ('OK')	image/jpeg	etag:%2258a59796-4345%22	https://amovie.gozha.net/images/trailers/trailer-13.jpg	E:/duanmot/index/amovie.gozha.net/images/trailers/trailer-13.jpg	(from https://amovie.gozha.net/trailer.html)
19:59:03	16112/16112	---M--	200	added ('OK')	image/jpeg	etag:%2258a59796-3ef0%22	https://amovie.gozha.net/images/trailers/trailer-14.jpg	E:/duanmot/index/amovie.gozha.net/images/trailers/trailer-14.jpg	(from https://amovie.gozha.net/trailer.html)
19:59:04	1228/1228	---M--	200	added ('OK')	image/png	etag:%2258a5978d-4cc%22	https://amovie.gozha.net/images/logo-dark.png	E:/duanmot/index/amovie.gozha.net/images/logo-dark.png	(from https://amovie.gozha.net/404.html)
19:59:04	6535/6535	---M--	200	added ('OK')	image/png	etag:%2258a5978d-1987%22	https://amovie.gozha.net/images/error.png	E:/duanmot/index/amovie.gozha.net/images/error.png	(from https://amovie.gozha.net/404.html)
19:59:04	12656/12656	---M--	200	added ('OK')	image/png	etag:%2258a5978d-3170%22	https://amovie.gozha.net/images/logo-lg.png	E:/duanmot/index/amovie.gozha.net/images/logo-lg.png	(from https://amovie.gozha.net/coming-soon.html)
19:59:05	16174/16174	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258a5980e-3f2e%22	https://amovie.gozha.net/js/external/jquery.knob.js	E:/duanmot/index/amovie.gozha.net/js/external/jquery.knob.js	(from https://amovie.gozha.net/coming-soon.html)
19:59:05	1371/1371	---M--	200	added ('OK')	application/javascript	etag:%2258a5980e-55b%22	https://amovie.gozha.net/js/external/count.down.js	E:/duanmot/index/amovie.gozha.net/js/external/count.down.js	(from https://amovie.gozha.net/coming-soon.html)
19:59:06	6835/6835	---M--	200	added ('OK')	image/png	etag:%2258a5978d-1ab3%22	https://amovie.gozha.net/images/tickets.png	E:/duanmot/index/amovie.gozha.net/images/tickets.png	(from https://amovie.gozha.net/page-elements.html)
19:59:06	1543/1543	---M--	200	added ('OK')	image/jpeg	etag:%2258a59790-607%22	https://amovie.gozha.net/images/client-photo/thumb1.jpg	E:/duanmot/index/amovie.gozha.net/images/client-photo/thumb1.jpg	(from https://amovie.gozha.net/page-elements.html)
19:59:06	8488/8488	---M--	200	added ('OK')	image/jpeg	etag:%2258a59790-2128%22	https://amovie.gozha.net/images/client-photo/client1.jpg	E:/duanmot/index/amovie.gozha.net/images/client-photo/client1.jpg	(from https://amovie.gozha.net/page-elements.html)
19:59:07	2037/2037	---M--	200	added ('OK')	application/javascript	etag:%2258a5980e-7f5%22	https://amovie.gozha.net/js/external/jquery.inview.js	E:/duanmot/index/amovie.gozha.net/js/external/jquery.inview.js	(from https://amovie.gozha.net/page-elements.html)
19:59:07	7993/7993	---M--	200	added ('OK')	image/png	etag:%2258a59791-1f39%22	https://amovie.gozha.net/images/components/sits_mobile.png	E:/duanmot/index/amovie.gozha.net/images/components/sits_mobile.png	(from https://amovie.gozha.net/book2.html)
19:59:08	1062/1062	---M--	200	added ('OK')	image/png	etag:%2258a59795-426%22	https://amovie.gozha.net/images/payment/pay1.png	E:/duanmot/index/amovie.gozha.net/images/payment/pay1.png	(from https://amovie.gozha.net/book3-buy.html)
19:59:08	1258/1258	---M--	200	added ('OK')	image/png	etag:%2258a59795-4ea%22	https://amovie.gozha.net/images/payment/pay2.png	E:/duanmot/index/amovie.gozha.net/images/payment/pay2.png	(from https://amovie.gozha.net/book3-buy.html)
19:59:08	674/674	---M--	200	added ('OK')	image/png	etag:%2258a59795-2a2%22	https://amovie.gozha.net/images/payment/pay3.png	E:/duanmot/index/amovie.gozha.net/images/payment/pay3.png	(from https://amovie.gozha.net/book3-buy.html)
19:59:09	961/961	---M--	200	added ('OK')	image/png	etag:%2258a59795-3c1%22	https://amovie.gozha.net/images/payment/pay4.png	E:/duanmot/index/amovie.gozha.net/images/payment/pay4.png	(from https://amovie.gozha.net/book3-buy.html)
19:59:09	1640/1640	---M--	200	added ('OK')	image/png	etag:%2258a59795-668%22	https://amovie.gozha.net/images/payment/pay5.png	E:/duanmot/index/amovie.gozha.net/images/payment/pay5.png	(from https://amovie.gozha.net/book3-buy.html)
19:59:09	1730/1730	---M--	200	added ('OK')	image/png	etag:%2258a59795-6c2%22	https://amovie.gozha.net/images/payment/pay6.png	E:/duanmot/index/amovie.gozha.net/images/payment/pay6.png	(from https://amovie.gozha.net/book3-buy.html)
19:59:10	1195/1195	---M--	200	added ('OK')	image/png	etag:%2258a59795-4ab%22	https://amovie.gozha.net/images/payment/pay7.png	E:/duanmot/index/amovie.gozha.net/images/payment/pay7.png	(from https://amovie.gozha.net/book3-buy.html)
19:59:10	71975/71975	---M--	200	added ('OK')	image/jpeg	etag:%2258a59797-11927%22	https://amovie.gozha.net/images/gallery/large/item-1.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-1.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:11	16075/16075	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-3ecb%22	https://amovie.gozha.net/images/gallery/thumb/item-1.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-1.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:11	42073/42073	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-a459%22	https://amovie.gozha.net/images/gallery/large/item-2.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-2.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:11	12495/12495	---M--	200	added ('OK')	image/jpeg	etag:%2258a5979a-30cf%22	https://amovie.gozha.net/images/gallery/thumb/item-2.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-2.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:12	60620/60620	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-eccc%22	https://amovie.gozha.net/images/gallery/large/item-3.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-3.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:12	18015/18015	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-465f%22	https://amovie.gozha.net/images/gallery/thumb/item-3.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-3.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:13	14629/14629	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-3925%22	https://amovie.gozha.net/images/gallery/thumb/item-4.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-4.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:14	11359/11359	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-2c5f%22	https://amovie.gozha.net/images/gallery/thumb/item-5.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-5.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:14	131059/131059	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-1fff3%22	https://amovie.gozha.net/images/gallery/large/item-5.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-5.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:14	24650/24650	---M--	200	added ('OK')	image/jpeg	etag:%2258a59799-604a%22	https://amovie.gozha.net/images/gallery/thumb/item-6.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-6.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:15	207243/207243	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-3298b%22	https://amovie.gozha.net/images/gallery/large/item-6.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-6.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:16	27554/27554	---M--	200	added ('OK')	image/jpeg	etag:%2258a59799-6ba2%22	https://amovie.gozha.net/images/gallery/thumb/item-7.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-7.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:17	12173/12173	---M--	200	added ('OK')	image/jpeg	etag:%2258a59799-2f8d%22	https://amovie.gozha.net/images/gallery/thumb/item-8.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-8.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:18	215959/215959	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-34b97%22	https://amovie.gozha.net/images/gallery/large/item-8.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-8.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:18	22923/22923	---M--	200	added ('OK')	image/jpeg	etag:%2258a59799-598b%22	https://amovie.gozha.net/images/gallery/thumb/item-9.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-9.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:19	188845/188845	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-2e1ad%22	https://amovie.gozha.net/images/gallery/large/item-9.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-9.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:19	25465/25465	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-6379%22	https://amovie.gozha.net/images/gallery/thumb/item-10.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-10.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:19	42600/42600	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-a668%22	https://amovie.gozha.net/images/gallery/thumb/item-11.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-11.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:21	37953/37953	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-9441%22	https://amovie.gozha.net/images/gallery/thumb/item-12.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-12.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:21	392080/392080	---M--	200	added ('OK')	image/jpeg	etag:%2258a59797-5fb90%22	https://amovie.gozha.net/images/gallery/large/item-12.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-12.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:21	71160/71160	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-115f8%22	https://amovie.gozha.net/images/gallery/thumb/item-13.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-13.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:21	46130/46130	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-b432%22	https://amovie.gozha.net/images/gallery/thumb/item-14.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-14.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:22	14259/14259	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-37b3%22	https://amovie.gozha.net/images/gallery/thumb/item-15.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-15.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:22	50142/50142	---M--	200	added ('OK')	image/jpeg	etag:%2258a59798-c3de%22	https://amovie.gozha.net/images/gallery/thumb/item-16.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/thumb/item-16.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:23	94032/94032	---M--	200	added ('OK')	image/jpeg	etag:%2258a59790-16f50%22	https://amovie.gozha.net/images/client-photo/single-post.jpg	E:/duanmot/index/amovie.gozha.net/images/client-photo/single-post.jpg	(from https://amovie.gozha.net/news-left.html)
19:59:23	37694/37694	---M--	200	added ('OK')	image/jpeg	etag:%2258a59794-933e%22	https://amovie.gozha.net/images/new/news-1.jpg	E:/duanmot/index/amovie.gozha.net/images/new/news-1.jpg	(from https://amovie.gozha.net/news-left.html)
19:59:23	22129/22129	---M--	200	added ('OK')	image/jpeg	etag:%2258a59794-5671%22	https://amovie.gozha.net/images/new/news-2.jpg	E:/duanmot/index/amovie.gozha.net/images/new/news-2.jpg	(from https://amovie.gozha.net/news-left.html)
19:59:24	654256/654256	---M--	200	added ('OK')	image/jpeg	etag:%2258a59797-9fbb0%22	https://amovie.gozha.net/images/gallery/large/item-13.jpg	E:/duanmot/index/amovie.gozha.net/images/gallery/large/item-13.jpg	(from https://amovie.gozha.net/gallery-four.html)
19:59:24	30513/30513	---M--	200	added ('OK')	image/jpeg	etag:%2258a59795-7731%22	https://amovie.gozha.net/images/new/news-3.jpg	E:/duanmot/index/amovie.gozha.net/images/new/news-3.jpg	(from https://amovie.gozha.net/news-left.html)
19:59:24	23551/23551	---M--	200	added ('OK')	image/jpeg	etag:%2258a59795-5bff%22	https://amovie.gozha.net/images/new/news-4.jpg	E:/duanmot/index/amovie.gozha.net/images/new/news-4.jpg	(from https://amovie.gozha.net/news-left.html)
19:59:25	33718/33718	---M--	200	added ('OK')	image/jpeg	etag:%2258a59795-83b6%22	https://amovie.gozha.net/images/new/news-5.jpg	E:/duanmot/index/amovie.gozha.net/images/new/news-5.jpg	(from https://amovie.gozha.net/news-left.html)
19:59:26	43658/43658	---M--	200	added ('OK')	image/jpeg	etag:%2258a59790-aa8a%22	https://amovie.gozha.net/images/client-photo/post-img1.jpg	E:/duanmot/index/amovie.gozha.net/images/client-photo/post-img1.jpg	(from https://amovie.gozha.net/single-page-left.html)
19:59:26	43442/43442	---M--	200	added ('OK')	image/jpeg	etag:%2258a59790-a9b2%22	https://amovie.gozha.net/images/client-photo/post-img2.jpg	E:/duanmot/index/amovie.gozha.net/images/client-photo/post-img2.jpg	(from https://amovie.gozha.net/single-page-left.html)
20:03:38	56583717/56583717	---M--	200	added ('OK')	video/mp4	etag:%2258a597a8-35f6625%22	https://amovie.gozha.net/video/TravelIs.mp4	E:/duanmot/index/amovie.gozha.net/video/TravelIs.mp4	(from https://amovie.gozha.net/index.html)
20:03:40	1738/1738	---M--	200	added ('OK')	image/gif	etag:%2228feccc0-6ca%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/animated-overlay.gif	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/animated-overlay.gif	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:40	260/260	---M--	200	added ('OK')	image/png	etag:%2228feccc0-104%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_75_ffffff_40x100.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:40	332/332	---M--	200	added ('OK')	image/png	etag:%2228feccc0-14c%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:40	314/314	---M--	200	added ('OK')	image/png	etag:%2228feccc0-13a%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:41	314/314	---M--	200	added ('OK')	image/png	etag:%2228feccc0-13a%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_75_dadada_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:41	259/259	---M--	200	added ('OK')	image/png	etag:%2228feccc0-103%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_65_ffffff_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:41	387/387	---M--	200	added ('OK')	image/png	etag:%2228feccc0-183%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:41	384/384	---M--	200	added ('OK')	image/png	etag:%2228feccc0-180%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:41	6837/6837	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1ab5%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_222222_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:42	7044/7044	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b84%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_888888_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:42	6973/6973	---M--	200	added ('OK')	image/png	etag:%2228feccc0-1b3d%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_454545_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:42	4601/4601	---M--	200	added ('OK')	image/png	etag:%2228feccc0-11f9%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_2e83ff_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:42	4601/4601	---M--	200	added ('OK')	image/png	etag:%2228feccc0-11f9%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-icons_cd0a0a_256x240.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
20:03:43	264/264	---M--	200	added ('OK')	image/png	etag:%2228feccc0-108%22	http://code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	E:/duanmot/index/code.jquery.com/ui/1.10.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://code.jquery.com/ui/1.10.4/themes/smoothness/jquery-ui.css)
